session_id,node_id,client_ip,asn,asn_name,country,ssh_client_banner,start_ms,end_ms,duration_ms,outcome,command_count,bait_hit_count,attacker_class,classifier_confidence,cluster_id,mitre_techniques,auth_attempt_count,unique_usernames_tried,top_username
22a073f9-5912-4873-b90c-7eedee293308,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783683204686,1783683210721,6035,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,mysql
2708ca2e-0b82-4211-bded-f0b9b92557a4,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783683155809,1783683162254,6445,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,mysql
04473d35-62ff-456e-bd10-e69f459a47e0,Ubuntu,91.92.40.233,,,BG,SSH-2.0-Go,1783683141608,1783683145575,3967,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,root
a2cdad23-5410-4833-a3ce-9ad5ab58d6a8,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783683104916,1783683112000,7084,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,mysql
7d4d0da7-e4ff-46a6-8dab-7820b5e3e26a,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783683053704,1783683059467,5763,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,mysql
00b46df8-eb28-4c30-ac8c-5a10be22f0b0,Ubuntu,91.92.40.233,,,BG,SSH-2.0-Go,1783683030107,1783683034686,4579,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,root
7bfb1a4e-35be-43cd-9217-4fd2d17a6206,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783683004339,1783683010552,6213,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,mysql
d5a22298-cb02-4979-8638-edd66ff25e34,Ubuntu,45.198.224.92,AS215925,VPSVAULT.HOST LTD,SE,SSH-2.0-Go,1783682999284,1783683001825,2541,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ubuntu
b81845d4-abd1-4aac-a41c-b3d748e4623f,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682952358,1783682959329,6971,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,mysql
f4b1f234-2b66-40d6-9e77-3fa0d214e694,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682901278,1783682908056,6778,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,mysql
d71b8da2-917a-4dd1-9472-d7d99992ebfa,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682848542,1783682855726,7184,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,mysql
615fa8c5-877a-42e0-a6f5-45b4e11adb1b,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682795912,1783682801246,5334,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,mysql
08beef89-b6b5-4f3a-9ccf-872f9249912f,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682741701,1783682749060,7359,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,master
6066f528-781d-4703-b4f0-2d0908682adf,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682686626,1783682692711,6085,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,master
58bde7c4-2ddf-4870-87d3-00ee2ae8b371,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682633531,1783682640810,7279,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,master
2fab7329-d937-452b-af0a-546cd3a5d302,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682580145,1783682586237,6092,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,master
8d4446ed-a849-45b6-bbb6-a3c3708f0a64,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682529790,1783682537662,7872,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,master
0d1ae7e2-0402-4fee-968a-b644744fa55c,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682479214,1783682486109,6895,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,master
95f5efc1-7b41-4f9f-bc56-1f360730f96e,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682431576,1783682437435,5859,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,master
4a5e3103-a203-471b-bfc6-3af27150f29e,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682382127,1783682386895,4768,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,master
712431d3-a968-4efe-a8df-a84bd5f6d6ef,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682334679,1783682340011,5332,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,master
0a1aedcf-6127-4614-9eba-a73f47d552dd,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682286037,1783682292693,6656,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,hadoop
a1c4cb92-6945-45af-b4dc-c08979cf4ea0,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682238602,1783682244883,6281,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,hadoop
5fb9fa3f-edce-4cbb-b3d2-740f83ab33ec,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682192212,1783682198735,6523,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,hadoop
a60574bc-2097-48b5-8680-e1d2e3a4968b,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682144408,1783682150607,6199,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,hadoop
dab2fa5c-4711-4c11-8356-34ba57f41b18,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682096943,1783682103697,6754,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,hadoop
27e2b202-741b-4508-90d2-fcc0fb4f3874,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682050047,1783682056687,6640,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,hadoop
1af9f928-31bd-48ac-973b-ee0344feb776,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783682003940,1783682008268,4328,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,hadoop
cde3e680-3849-4785-80a6-c30f3a6e8ef6,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681958317,1783681963888,5571,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,hadoop
2c1ff22b-6fe8-4fca-ad6e-2e28102b8316,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681911523,1783681916262,4739,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,hadoop
70d3abc2-885e-4ebb-9a65-90915e23025c,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681864212,1783681870655,6443,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,guest
338d1892-f840-462d-94b1-98e26e9e69a1,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681816468,1783681824561,8093,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,guest
0fad246d-ccfd-45ec-8abe-d37c0294693b,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681768305,1783681774995,6690,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,guest
4b66c19a-ba63-4edd-9394-cc872c5b2fd6,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681722399,1783681729283,6884,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,guest
702bd97e-ffc6-4c43-bfdb-ec02f1633d3e,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681678623,1783681683650,5027,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,guest
ca6301d2-9274-455f-8aac-4773d0717159,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681636084,1783681640986,4902,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
62254ed1-e6ca-4380-a1ea-5a7e290fab19,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681592791,1783681599391,6600,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
e602dd4a-2e41-45f1-aab9-20bb4170050a,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681549101,1783681555446,6345,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
ebf77ab5-a976-46a9-b1ed-a0a9af291544,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681504756,1783681509578,4822,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
63af452d-4380-41ff-bd48-be31a916b1a8,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681459503,1783681464315,4812,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
95d7fd75-836c-42a0-975a-d78d05c53ad7,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681415187,1783681420253,5066,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
2110d94e-eddf-42b3-a878-172528e833e3,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681370610,1783681377517,6907,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
455d8429-424e-4220-bb6f-1376ce134194,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681323672,1783681330063,6391,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
3b504ea7-af1e-4830-a286-bbd458590077,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681277600,1783681285051,7451,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
ed1d3db2-15ff-4539-96b7-f44567af546e,Ubuntu,45.198.224.92,AS215925,VPSVAULT.HOST LTD,SE,SSH-2.0-Go,1783681243376,1783681246444,3068,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,root
089eb9a7-845a-48ba-94ef-9562ce257394,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681230666,1783681237777,7111,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
26fb0eab-c814-4455-9209-82d61032b088,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681182774,1783681190635,7861,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
bf9e3ce4-02c3-4c79-bd65-85485a7e7cf2,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681133668,1783681139197,5529,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
cea3374e-b5af-42dc-a09d-7c01f2ad494f,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681083791,1783681092205,8414,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
d339fd9a-9394-400f-a17f-b4e4389a7cac,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783681032955,1783681039120,6165,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,git
851e299d-2562-4344-822b-285cac66bd40,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680983170,1783680990641,7471,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,gerrit
cf6c8218-d540-417e-970a-ed754bb80a01,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680932503,1783680940188,7685,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftpuser
81aeaeaf-2f92-4cf8-8cc7-8e789d37d9c5,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680883793,1783680891148,7355,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftpuser
f16d8209-d4bc-4e03-8655-cae08751e930,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680836458,1783680842771,6313,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftpuser
9f5580cf-bfa1-49d5-a1db-600c18d2d524,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680789180,1783680796082,6902,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftpuser
841905fb-dedf-40e9-8369-171b3e96f2cd,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680742487,1783680751300,8813,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftpuser
30bf220f-ba7c-4f66-a222-eefb39797219,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680695105,1783680702112,7007,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftpuser
c37bda18-55f3-42b9-be31-4ea845a7472a,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680647814,1783680655205,7391,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftptest
e72546a1-c9ca-4d47-9896-42f105bc3da3,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680600248,1783680607250,7002,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftptest
1f651469-7d5a-45cc-9e43-d2fa5e0af047,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680553364,1783680560419,7055,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftptest
7b76ba7f-3b54-4573-8506-a457a00bae8a,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680505942,1783680511822,5880,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftptest
0cbaad6b-698c-4535-aafd-1b58fd7e6058,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680459681,1783680464979,5298,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftptest
ac23b01c-cf33-4ab4-b408-7c0e16941cae,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680413196,1783680420034,6838,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,ftptest
20cbbe92-d8ee-433b-8e28-4bd96a214b39,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680366096,1783680372347,6251,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,es
771434bf-becc-4746-b179-e61038a88cc1,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680317526,1783680325303,7777,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,es
2b08ead9-608e-4a3d-8d85-bb26e4764d64,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680267637,1783680273803,6166,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,es
e9e2a9c8-cede-42ec-af73-d33f3191a2d7,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680217851,1783680223344,5493,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,elasticsearch
b46d2ff4-5ae6-44d1-b7f2-82cec3d24062,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680167391,1783680174352,6961,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,elasticsearch
31846639-594f-4031-98e2-ee487185369a,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680117822,1783680123567,5745,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,elasticsearch
eaba31dc-8de3-4734-ad35-5986a581d352,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680067904,1783680075831,7927,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,elastic
4bee7d02-b032-45ac-844a-001128bad238,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783680021234,1783680028272,7038,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,elastic
2eedd588-872a-48d0-8d4c-edcf19bbe00d,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679972377,1783679978349,5972,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,elastic
1af00fe5-7220-4658-b234-fdc32462f11a,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679923623,1783679930859,7236,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,elastic
d1951c96-e4b4-438e-8e7a-c3fc540ae68e,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679875701,1783679883022,7321,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,elastic
e01ae7e6-4cc7-4092-9683-093bde19b8f6,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679827570,1783679835167,7597,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dspace
790233f1-e036-4328-beaa-5ea36024c964,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679781145,1783679787099,5954,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dspace
4f79737a-1fff-4023-8ddf-5beff2fcdd24,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679733423,1783679741111,7688,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dspace
837fd5ec-345e-434e-8a7b-3f2937ac735e,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679685683,1783679691601,5918,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,docker
b15e88b2-d9a9-4a93-9761-a0c1bb04ff15,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679639203,1783679644762,5559,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
7bdb1634-4bb1-4ccf-ad93-db888919e491,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679592120,1783679599554,7434,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
392904be-f3ab-41ee-ab83-6c517a1ebe19,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679544638,1783679551285,6647,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
f2a079ac-03fd-4d6f-9849-0d31eedfabb2,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679494583,1783679500922,6339,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
392672cb-27e1-45d0-94f7-48a9adcd8d4f,Ubuntu,45.198.224.92,AS215925,VPSVAULT.HOST LTD,SE,SSH-2.0-Go,1783679475100,1783679475761,661,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,root
efe99f38-5d60-41ec-b8c7-db0b578ea651,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679443771,1783679451471,7700,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
46a141cf-88a6-4177-bf26-df1d1c2d2a97,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679394401,1783679400234,5833,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
17894d5e-2047-4ad8-ae4c-0423030105d3,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679344397,1783679351462,7065,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
4abd7178-75e9-4946-bd98-741ec5bbd048,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679294559,1783679301420,6861,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
9169f7b3-1225-4ac5-92bd-bb85db0d066e,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679247735,1783679253463,5728,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
dff0e0b9-546b-41bf-b1d3-bce4c179c58c,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679201302,1783679209025,7723,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
3db4fea0-eda5-43a4-9931-5254a1b5b2ad,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679155385,1783679161517,6132,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
a5dd5226-f828-4a55-a803-6d34e08d5da8,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679109289,1783679115322,6033,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
c5ba80c6-f9f7-46d1-9429-2d317fa7ef8c,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679062630,1783679069416,6786,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
207aa053-941e-43b5-9427-31cbd0d57cc0,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783679015970,1783679024075,8105,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
240fb1e2-dee8-4888-a611-16f40a0738fe,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678967935,1783678975152,7217,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,developer
d2c921ae-912b-49c4-81e0-8b5fe3ab35f0,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678922216,1783678929491,7275,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dev
afab6168-67c3-4db3-9afb-a359b814ca1a,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678875497,1783678883466,7969,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dev
9a25db92-f1cb-4cae-82ab-f1edd51b7864,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678828435,1783678836025,7590,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dev
236eacb5-544a-4b6f-9909-a4395b62e7f6,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678781110,1783678787411,6301,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dev
de6477e6-6ddc-4dcf-9abf-aa2fa453db22,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678733002,1783678739599,6597,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dev
0909d06b-6b66-4398-9b28-6f27c1c59de6,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678683832,1783678691104,7272,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dev
42b513e4-af0f-46a3-bd43-baaf5e2fb9e4,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678633624,1783678640367,6743,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dev
bc39c08b-41bf-4e90-9586-ead13808e1a3,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678583045,1783678591356,8311,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dev
f0077596-afdc-47a4-a481-3bc2a17c26a1,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678532865,1783678540729,7864,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,dev
a5f26c33-eaeb-469e-8036-d86e95508f85,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678481966,1783678488016,6050,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
13513c91-fffc-427f-b060-0c45a7605f6f,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678431338,1783678439842,8504,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
6baeb418-66d3-4016-9cc3-3dcdb50f141e,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678383106,1783678391673,8567,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
58aefeeb-254f-419c-bd0b-ff002a823be3,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678335628,1783678343452,7824,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
0371c58d-89bf-45bb-a737-afe404b991c3,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678287252,1783678293947,6695,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
711b7493-4601-4c6b-87f9-34ed46aca9b5,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678239088,1783678246900,7812,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
bc95c834-8879-4cbd-a304-7553c15118fe,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678190782,1783678198909,8127,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
ee096e74-60b7-4c95-b919-5659befcc432,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678143459,1783678149941,6482,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
fd822bef-aaf9-4a91-8e72-97e0b1284b2c,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678095330,1783678102112,6782,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
5938e050-7a2c-43bc-80ce-68067a092eb4,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678047860,1783678055695,7835,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
44046879-7885-40ae-86d9-104333327428,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783678000488,1783678007912,7424,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
2e314aaa-29eb-41df-b1a7-52dc166a0e1d,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783677953243,1783677959723,6480,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
913762a4-e17a-4db6-8790-dd3d97a4da5c,Ubuntu,91.92.40.10,,,BG,SSH-2.0-Go,1783677905785,1783677913139,7354,clean_disconnect,0,0,automated_scanner,0.8,,T1078;T1110;T1110.001,1,1,deploy
